node_id,run_time,last_obs_time,horizon_step,horizon_minutes,forecast_time,pred,current,delta,expected_mae_node,confidence,pred_low,pred_high
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,62.870197,62.75,0.120197296,6.593052,low,56.277145,69.46325
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,62.69536,62.75,-0.054641724,6.593052,low,56.102306,69.28841
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,62.72906,62.75,-0.020938873,6.593052,low,56.13601,69.32211
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,62.808243,62.75,0.058242798,6.593052,low,56.21519,69.40129
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,62.721977,62.75,-0.028022766,6.593052,low,56.128925,69.31503
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,63.01032,62.75,0.26031876,6.593052,low,56.417267,69.60337
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,62.66658,62.75,-0.0834198,6.593052,low,56.07353,69.25963
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,62.60504,62.75,-0.1449585,6.593052,low,56.01199,69.19809
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,62.53139,62.75,-0.21860886,6.593052,low,55.93834,69.12444
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.011295,62.75,0.26129532,6.593052,low,56.418243,69.60435
14,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,62.562214,62.75,-0.1877861,6.593052,low,55.969162,69.155266
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,47.79454,47.25,0.5445404,6.26223,low,41.53231,54.05677
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,47.78009,47.25,0.53009033,6.26223,low,41.51786,54.04232
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,48.487614,47.25,1.2376137,6.26223,low,42.225384,54.749844
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,48.687336,47.25,1.437336,6.26223,low,42.425106,54.949566
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,48.89891,47.25,1.6489105,6.26223,low,42.63668,55.16114
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,49.71986,47.25,2.46986,6.26223,low,43.45763,55.98209
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,49.51428,47.25,2.2642784,6.26223,low,43.25205,55.77651
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,49.681263,47.25,2.431263,6.26223,low,43.419033,55.943493
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,50.639328,47.25,3.389328,6.26223,low,44.377098,56.901558
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,50.456154,47.25,3.2061539,6.26223,low,44.193924,56.718384
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,50.646885,47.25,3.396885,6.26223,low,44.384655,56.909115
15,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,50.827766,47.25,3.5777664,6.26223,low,44.565536,57.089996
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,0.12911606,1.9073486e-06,0.12911415,2.6737328,high,-2.5446167,2.8028488
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,0.2274704,1.9073486e-06,0.22746849,2.6737328,high,-2.4462624,2.9012032
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,0.36540794,1.9073486e-06,0.36540604,2.6737328,high,-2.3083248,3.0391407
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,0.75608635,1.9073486e-06,0.75608444,2.6737328,high,-1.9176464,3.429819
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,0.7269821,1.9073486e-06,0.7269802,2.6737328,high,-1.9467506,3.4007149
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,0.9070244,1.9073486e-06,0.9070225,2.6737328,high,-1.7667084,3.5807571
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,1.0322685,1.9073486e-06,1.0322666,2.6737328,high,-1.6414642,3.7060013
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,1.1634712,1.9073486e-06,1.1634693,2.6737328,high,-1.5102615,3.837204
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,1.3634987,1.9073486e-06,1.3634968,2.6737328,high,-1.3102341,4.0372314
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,1.3769112,1.9073486e-06,1.3769093,2.6737328,high,-1.2968216,4.050644
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,1.4940395,1.9073486e-06,1.4940376,2.6737328,high,-1.1796932,4.1677723
16,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,1.4035378,1.9073486e-06,1.4035358,2.6737328,high,-1.270195,4.0772705
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,61.0939,61.0,0.09389877,5.3995748,medium,55.694324,66.49348
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,61.306515,61.0,0.30651474,5.3995748,medium,55.90694,66.70609
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,61.394146,61.0,0.39414597,5.3995748,medium,55.99457,66.793724
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,61.484943,61.0,0.4849434,5.3995748,medium,56.08537,66.88452
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,61.835262,61.0,0.8352623,5.3995748,medium,56.435688,67.23484
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,61.89743,61.0,0.8974304,5.3995748,medium,56.497856,67.297005
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,62.027477,61.0,1.0274773,5.3995748,medium,56.627903,67.427055
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,62.07791,61.0,1.0779114,5.3995748,medium,56.678337,67.477486
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,62.06164,61.0,1.0616417,5.3995748,medium,56.662067,67.46122
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,62.416016,61.0,1.4160156,5.3995748,medium,57.01644,67.81559
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,62.625923,61.0,1.6259232,5.3995748,medium,57.22635,68.0255
17,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,62.64447,61.0,1.6444702,5.3995748,medium,57.244896,68.044044
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,60.30094,60.5,-0.19905853,4.336975,high,55.963966,64.63792
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,60.195972,60.5,-0.30402756,4.336975,high,55.858997,64.53294
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,60.355232,60.5,-0.14476776,4.336975,high,56.018257,64.69221
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,60.171337,60.5,-0.32866287,4.336975,high,55.834362,64.508316
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,60.57552,60.5,0.07551956,4.336975,high,56.238544,64.91249
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,60.41983,60.5,-0.08016968,4.336975,high,56.082855,64.756805
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,60.189423,60.5,-0.3105774,4.336975,high,55.852448,64.5264
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,60.189835,60.5,-0.3101654,4.336975,high,55.85286,64.52681
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,60.22895,60.5,-0.2710495,4.336975,high,55.891975,64.565926
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,60.119385,60.5,-0.38061523,4.336975,high,55.78241,64.45636
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,59.923103,60.5,-0.57689667,4.336975,high,55.58613,64.26008
18,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,59.977146,60.5,-0.52285385,4.336975,high,55.64017,64.31412
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,61.42283,61.25,0.17282867,4.55267,high,56.87016,65.9755
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,61.41287,61.25,0.1628685,4.55267,high,56.8602,65.96554
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,61.73949,61.25,0.4894905,4.55267,high,57.18682,66.29216
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,61.839466,61.25,0.5894661,4.55267,high,57.286797,66.392136
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,61.662468,61.25,0.41246796,4.55267,high,57.1098,66.21514
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,61.922726,61.25,0.6727257,4.55267,high,57.370056,66.475395
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,62.07196,61.25,0.82196045,4.55267,high,57.51929,66.62463
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,62.35737,61.25,1.1073685,4.55267,high,57.8047,66.91004
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,62.15509,61.25,0.90509033,4.55267,high,57.60242,66.70776
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,62.166782,61.25,0.9167824,4.55267,high,57.614113,66.71945
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,62.347763,61.25,1.0977631,4.55267,high,57.795094,66.90044
19,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,62.693657,61.25,1.4436569,4.55267,high,58.140987,67.24633
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.12603,67.125,0.0010299683,5.0763946,medium,62.049637,72.20242
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.08808,67.125,-0.03691864,5.0763946,medium,62.01169,72.164474
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.19699,67.125,0.07199097,5.0763946,medium,62.120598,72.273384
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.22155,67.125,0.09654999,5.0763946,medium,62.145157,72.29794
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.04129,67.125,-0.08370972,5.0763946,medium,61.964897,72.11768
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.204445,67.125,0.079444885,5.0763946,medium,62.12805,72.28084
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.315506,67.125,0.19050598,5.0763946,medium,62.239113,72.3919
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.22311,67.125,0.098106384,5.0763946,medium,62.146713,72.2995
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.08779,67.125,-0.037208557,5.0763946,medium,62.0114,72.164185
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.05965,67.125,-0.06535339,5.0763946,medium,61.983253,72.13604
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.26986,67.125,0.14485931,5.0763946,medium,62.193466,72.34625
20,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.1627,67.125,0.03769684,5.0763946,medium,62.086304,72.23909
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,59.318428,59.375,-0.05657196,4.312942,high,55.005486,63.63137
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,59.171585,59.375,-0.20341492,4.312942,high,54.858643,63.484528
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,59.29341,59.375,-0.081588745,4.312942,high,54.98047,63.606354
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,58.866173,59.375,-0.5088272,4.312942,high,54.55323,63.179115
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,59.057446,59.375,-0.31755447,4.312942,high,54.744503,63.370388
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,58.887524,59.375,-0.48747635,4.312942,high,54.57458,63.200466
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,58.77194,59.375,-0.6030617,4.312942,high,54.458996,63.08488
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,58.8623,59.375,-0.5126991,4.312942,high,54.54936,63.175243
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,58.779716,59.375,-0.5952835,4.312942,high,54.466774,63.09266
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,58.68301,59.375,-0.6919899,4.312942,high,54.370068,62.995953
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,58.539883,59.375,-0.83511734,4.312942,high,54.22694,62.852825
21,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,58.627342,59.375,-0.7476578,4.312942,high,54.3144,62.940285
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,49.247902,49.375,-0.12709808,4.458913,high,44.78899,53.706814
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,49.327343,49.375,-0.047657013,4.458913,high,44.86843,53.786255
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,49.49941,49.375,0.12440872,4.458913,high,45.040497,53.95832
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,49.40894,49.375,0.03393936,4.458913,high,44.950027,53.86785
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,49.477726,49.375,0.10272598,4.458913,high,45.018814,53.936638
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,49.79354,49.375,0.41854095,4.458913,high,45.33463,54.252453
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,49.425526,49.375,0.050525665,4.458913,high,44.966614,53.884438
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,49.572754,49.375,0.1977539,4.458913,high,45.113842,54.031666
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,49.670685,49.375,0.2956848,4.458913,high,45.211773,54.129597
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,49.800827,49.375,0.42582703,4.458913,high,45.341915,54.25974
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,49.771885,49.375,0.39688492,4.458913,high,45.312973,54.230797
22,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,49.83651,49.375,0.4615097,4.458913,high,45.377598,54.29542
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,63.114044,62.625,0.4890442,7.3051343,low,55.80891,70.41918
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,62.624863,62.625,-0.0001373291,7.3051343,low,55.31973,69.93
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,62.64637,62.625,0.021369934,7.3051343,low,55.341236,69.95151
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,62.878647,62.625,0.25364685,7.3051343,low,55.573513,70.183784
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,62.80221,62.625,0.17721176,7.3051343,low,55.497078,70.107346
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,62.749527,62.625,0.12452698,7.3051343,low,55.444393,70.054665
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,62.67422,62.625,0.04922104,7.3051343,low,55.369087,69.979355
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,62.675385,62.625,0.05038452,7.3051343,low,55.37025,69.98052
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,62.511482,62.625,-0.11351776,7.3051343,low,55.20635,69.81662
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,62.707413,62.625,0.08241272,7.3051343,low,55.40228,70.01255
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,62.72081,62.625,0.09580994,7.3051343,low,55.415676,70.02595
23,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,62.66113,62.625,0.036128998,7.3051343,low,55.355995,69.96626
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.52896,67.5,0.028961182,4.5530553,high,62.975906,72.082016
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.50173,67.5,0.0017318726,4.5530553,high,62.948677,72.05479
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.39447,67.5,-0.105529785,4.5530553,high,62.841415,71.947525
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.350235,67.5,-0.14976501,4.5530553,high,62.79718,71.90329
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.39794,67.5,-0.10205841,4.5530553,high,62.844887,71.951
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.47109,67.5,-0.028907776,4.5530553,high,62.918037,72.02415
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.66385,67.5,0.16384888,4.5530553,high,63.110794,72.2169
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.600555,67.5,0.10055542,4.5530553,high,63.0475,72.15361
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.51671,67.5,0.016708374,4.5530553,high,62.963654,72.06976
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.88925,67.5,0.3892517,4.5530553,high,63.336197,72.44231
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.73741,67.5,0.2374115,4.5530553,high,63.184357,72.29047
24,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.90728,67.5,0.40727997,4.5530553,high,63.354225,72.460335
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,65.121506,65.125,-0.0034942627,7.871849,low,57.249657,72.993355
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,65.26606,65.125,0.14105988,7.871849,low,57.39421,73.13791
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,65.06018,65.125,-0.064819336,7.871849,low,57.18833,72.93203
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,65.12751,65.125,0.0025100708,7.871849,low,57.25566,72.99936
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,64.649475,65.125,-0.4755249,7.871849,low,56.777626,72.521324
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,65.12969,65.125,0.0046920776,7.871849,low,57.257843,73.00154
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,65.20308,65.125,0.07807922,7.871849,low,57.33123,73.07493
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,65.12412,65.125,-0.0008773804,7.871849,low,57.252274,72.99597
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,65.332245,65.125,0.20724487,7.871849,low,57.460396,73.204094
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,65.343735,65.125,0.21873474,7.871849,low,57.471886,73.21558
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,65.6432,65.125,0.51820374,7.871849,low,57.771355,73.51505
25,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,65.36152,65.125,0.23651886,7.871849,low,57.48967,73.23337
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,54.540276,54.4,0.14027405,6.4147844,low,48.125492,60.95506
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,54.701427,54.4,0.30142593,6.4147844,low,48.286644,61.11621
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,54.6212,54.4,0.22119904,6.4147844,low,48.206417,61.035984
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,54.630806,54.4,0.23080444,6.4147844,low,48.216022,61.04559
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,55.261665,54.4,0.8616638,6.4147844,low,48.84688,61.67645
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,55.40793,54.4,1.007927,6.4147844,low,48.993145,61.822712
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,55.705914,54.4,1.305912,6.4147844,low,49.29113,62.120697
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,55.783905,54.4,1.3839035,6.4147844,low,49.36912,62.19869
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,56.329014,54.4,1.9290123,6.4147844,low,49.91423,62.743797
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,56.108345,54.4,1.7083435,6.4147844,low,49.69356,62.52313
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,56.62247,54.4,2.2224693,6.4147844,low,50.207687,63.037254
26,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,56.807957,54.4,2.4079552,6.4147844,low,50.393173,63.22274
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,61.453613,61.375,0.07861328,3.6296792,high,57.823933,65.08329
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,61.471066,61.375,0.09606552,3.6296792,high,57.841385,65.100746
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,61.5099,61.375,0.13489914,3.6296792,high,57.88022,65.13958
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,61.3435,61.375,-0.03150177,3.6296792,high,57.713818,64.973175
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,61.52312,61.375,0.14812088,3.6296792,high,57.89344,65.1528
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,61.673313,61.375,0.29831314,3.6296792,high,58.043633,65.30299
27,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,61.49565,61.375,0.120651245,3.6296792,high,57.86597,65.12533
